sample,TCGA-OL-A66H-01,TCGA-3C-AALK-01,TCGA-AR-A1AH-01,TCGA-AC-A5EH-01,TCGA-EW-A2FW-01,TCGA-E9-A1R0-01,TCGA-BH-A0BL-01,TCGA-AR-A1AJ-01,TCGA-A7-A13G-01,TCGA-AC-A62Y-01,TCGA-E9-A1QZ-01,TCGA-E9-A1R2-01,TCGA-GM-A2DK-01,TCGA-AR-A255-01,TCGA-E2-A15T-01,TCGA-AO-A1KQ-01,TCGA-E9-A1N4-11,TCGA-C8-A1HL-01,TCGA-D8-A1JD-01,TCGA-D8-A1XA-01,TCGA-E9-A5FL-01,TCGA-BH-A1F2-11,TCGA-A7-A3RF-01,TCGA-A7-A3IY-01,TCGA-GM-A2D9-01,TCGA-D8-A3Z5-01,TCGA-E9-A1ND-01,TCGA-EW-A1P5-01,TCGA-E9-A1RD-01,TCGA-AR-A250-01,TCGA-E2-A153-11,TCGA-AR-A1AQ-01,TCGA-LD-A66U-01,TCGA-BH-A1EN-01,TCGA-AO-A1KO-01,TCGA-BH-A0AU-11,TCGA-E9-A1N5-01,TCGA-D8-A1J8-01,TCGA-BH-A0DL-11,TCGA-E9-A3QA-01,TCGA-BH-A18J-11,TCGA-BH-A2L8-01,TCGA-A2-A3XX-01,TCGA-AC-A2FB-01,TCGA-E9-A3X8-01,TCGA-GM-A2DC-01,TCGA-AR-A24N-01,TCGA-E2-A1B0-01,TCGA-EW-A1IW-01,TCGA-EW-A6S9-01,TCGA-E9-A1N3-01,TCGA-GM-A2DN-01,TCGA-BH-A0BQ-11,TCGA-BH-A0DO-11,TCGA-A2-A3XT-01,TCGA-A7-A4SE-01,TCGA-BH-A0DT-01,TCGA-AC-A6IV-01,TCGA-Z7-A8R5-01,TCGA-AR-A2LJ-01,TCGA-AQ-A1H3-01,TCGA-B6-A1KI-01,TCGA-BH-A1EW-01,TCGA-BH-A1FG-01,TCGA-AR-A0TS-01,TCGA-AR-A1AT-01,TCGA-A2-A1G1-01,TCGA-BH-A18R-01,TCGA-D8-A27P-01,TCGA-EW-A2FS-01,TCGA-E2-A1IL-01,TCGA-A7-A3IZ-01,TCGA-E2-A570-01,TCGA-OL-A66J-01,TCGA-AR-A2LO-01,TCGA-BH-A1FC-11,TCGA-A2-A04W-01,TCGA-BH-A201-01,TCGA-LL-A5YM-01
MIMAT0019043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0019040,,,,,,,0.4029999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0019041,0.2381,,,,0.1951,,,,,,0.520936796834,,,,,,,,,,,,0.2774,,,,,,,,,,0.1897,,,,,0.4225,,0.2659,,,0.374,,0.1377,,,,,,,,,,,,,0.1694,0.351627334433,0.3836,,,,,,,,,,,,,,,,,,,
MIMAT0026736,,0.2117,,,0.1951,,0.717657088195,,,0.2016,,,,,,,,0.5552,0.2861,,,0.4671,,0.4279,0.531354564919,0.3214,,,,,,,0.1897,,,0.6512,,,0.5594,,,0.4978,,0.409967142177,,,,,,,,,,,0.4158,0.4087,,0.1694,0.1865,,0.2478,,1.05269939848,,,,,,0.2924,,,0.2654,,,0.0939,,,0.3142,0.1389
MIMAT0004761,0.923844724713,0.706867658857,0.983073105835,1.03784963885,2.06519299555,1.75140855805,1.3847173564200002,2.19529046147,1.48863209716,2.53568400718,1.7308107118,1.156,2.1755427764400004,2.52419270031,1.17370047653,,2.37330209999,0.5552,1.06819465298,,2.36920328738,1.71987574319,,2.26257497473,1.5322466059399995,2.75246673888,0.5772,0.9386,0.1968,0.7859999999999999,1.40847236055,2.21562030608,1.17937252302,0.5956,2.32162456112,3.69832716225,1.20579242841,0.4225,1.27557749722,0.2659,2.09801850176,1.02163345856,0.374,2.36826814603,0.766380144871,1.26786000049,1.41527149826,0.985632375023,1.7814232960599998,0.5566690401659999,0.575167623046,0.7679,3.03759058726,2.8464110758,0.7383,1.3991335957100002,2.1636353399200003,1.16722448859,2.28240620645,2.5911780763900003,1.92994782285,2.21803281407,2.07834495308,0.7094,2.5319794581,1.15000435578,0.467,,1.7954890938900003,2.59206007819,1.19686103096,,1.5448658416,3.3848081497400004,0.957028505554,1.5953456489700002,1.2415854431,2.39468825875,2.04724326674
MIMAT0026734,0.6213,0.559912836396,0.983073105835,0.43407198143,1.10976309978,0.6706,0.7176,1.37351211194,,0.2016,0.1953,0.4951,,0.5052,0.3233,0.7877,0.815782004794,1.26796762157,0.7295081562729999,,1.16992435822,,0.2774,,0.1523,0.3214,0.5772,,0.1968,0.786033581637,,,,0.5956,,,0.903881171003,0.7489,0.55949230456,1.2731061718,,0.497859820078,1.47287555463,0.409967142177,,0.2097,0.4151,0.5754,0.5729,0.393808778593,0.407692747415,0.4344,,,1.73919412814,0.9872,0.3674,0.583401133543,0.634186665335,0.816766769851,0.4591,0.686007127439,0.4416,,1.1347799491,0.936870891329,0.819230333136,1.36742714162,,0.2551,,0.2654,0.2318,,0.182060066004,,0.3481,0.888921397822,0.1389
MIMAT0026735,0.2381,,,,0.1951,,,,,,,,0.1505,0.1888,0.3233,,,0.5552,,0.5006,,,,0.4279,,,0.5772,,,,,0.9345,,,,,,,,0.2659,,,,0.15,,,0.4151,,,,0.4077,,,,,,0.3674,,0.1865,,,,,,,,,,,0.2551,,,,,,,,,
MIMAT0004763,0.2381,,,,,,0.4029999999999999,,,,,,0.4112102701199999,,,,1.09785748442,,,,,1.1023114778899998,,1.25170149252,0.1523,,,,,,,0.9345,,,0.736745589029,,,,0.3067,0.2659,,0.2703,0.916779640336,0.285862557945,,0.555171260814,,0.9856,,,,,0.8490000000000001,,,0.726812189171,0.3674,,0.1865,0.3835786161259999,,,0.4416,,,,0.467,,0.2924,,0.1936,,0.1206,0.2694,0.182060066004,,,0.572122584363,
MIMAT0026738,2.71420252913,3.53495955887,3.66901479617,2.2283719264200004,2.79399247177,0.6706,4.09696561137,4.56511392962,3.64553733611,1.3216029436,3.40139041307,3.8993318984300007,0.1505,3.14207042343,4.07250715494,3.95664143482,1.87217795274,3.91476767654,2.54250039817,4.64709816302,3.4036353654,2.27010415794,4.114630665930001,3.46126737552,2.08001361616,2.58257345033,3.78556661324,4.12919926786,1.6069131746,3.27666489715,2.23965062259,4.77737903977,1.2662968469700002,3.8875709674,4.27268425624,2.86303372396,2.82722715596,3.02588888024,2.25985538127,3.21699686907,3.2853304383099995,0.2703,2.90906411431,2.30571083013,1.20274386154,0.555124850517,4.05924368608,2.88185096138,4.519763272860001,2.76712865448,3.63568403977,1.26630055482,4.33838711321,3.09069854187,2.81007827072,2.39429176316,4.451637314059999,2.28152192833,1.74261621287,1.57522024732,2.5069294509,3.90697681834,2.49970671152,3.107963819740001,6.035114721719999,4.02140296576,3.59501882334,3.2765833148400003,1.4840552580500002,3.06201008253,5.0263937728900006,0.4895,2.6592610968,3.06902117081,0.620799945408,1.5953456489700002,3.57483188429,4.0295027225,1.68866043318
MIMAT0004946,1.81226666188,2.0571279448900004,5.86137143129,1.86111931675,4.60335981184,3.68192244887,4.7603378593,5.335469368369999,5.60404498397,2.9813843574,3.11802376966,4.1856155710900005,1.9478984188,4.95667239275,4.74804808143,4.55554693157,4.00701437643,4.16173729352,4.24695716689,4.1023112988,2.3691688602000003,2.66744016724,4.096828772569999,3.54901982519,2.7865665162,0.8061,5.60631158033,5.16317662675,1.9171525551400004,4.05065345604,2.23962711895,6.60859833997,2.45873888471,5.88921021514,4.43706553165,4.30938003241,3.98252282796,5.04357718149,3.70917741362,4.352654379940001,4.2093860885100005,1.95764998617,6.17057399126,3.3509441494200005,1.88898773225,1.9320298848,5.41536177864,5.4311790547,3.13760135056,3.19558996465,5.65274854085,2.38306084293,4.21937809656,3.8348056088,4.775640743309999,3.14718735843,4.20174309428,2.08375192852,1.40946974655,2.73008794681,4.24689045111,4.04638606618,4.29444468842,2.99755021138,6.3942788238,3.5444180565,5.30752940829,5.19187334715,3.30359402492,3.56477897692,4.466547878369999,3.59788373188,2.53462548238,3.38476659019,1.62479735721,3.18384401226,5.33259387337,4.57738905797,2.57352246453
MIMAT0004765,0.780522911278,0.559912836396,1.30161342496,0.2333,1.10984167474,,0.4029999999999999,1.57955810836,1.4886,1.03542008608,0.5209,0.4951,0.525813842714,0.1888,1.3259999999999998,,0.325840734481,1.2679,1.86087000281,1.16630795449,0.5025,1.3388,1.0425923060299995,0.757490907808,0.4157796511289999,0.998571714952,1.3079,,0.1968,0.7859999999999999,0.4994,1.9006,0.1897,1.6062266418399995,1.2222,1.09824966951,1.8532,1.01488659938,0.5594,,1.6724,0.2703,0.670733335838,0.409967142177,0.1377,0.555124850517,1.0002,0.985632375023,0.5729,0.835683421564,0.575167623046,0.7679,,1.2184,1.22419930855,1.20785685356,0.66,0.1694,0.97538752797,0.3835786161259999,1.08693905135,0.93601562336,0.4416,1.5387620140600002,0.6762,,1.10209338563,1.3674,1.16073258407,0.6603,1.1968,0.2654,0.763277617787,0.864949556506,0.265084994199,0.419,1.78915795415,1.36832775046,0.489822199256
MIMAT0024598,,,0.5737,0.2333,0.52045798291,,,,,,,,0.1505,0.1888,0.3233,,,,0.5248,,1.16992435822,,0.509966681431,,0.1523,,0.5772,0.9386,,1.06107858707,,,0.643492447695,1.01592698001,,0.6512,,0.4225,0.5594,1.00866942088,,,,0.409967142177,,,,0.5754,,,0.2182,0.4344,,,,0.4087,,,,0.542882162457,,,,,,,,,0.1536,0.2551,,0.489479759781,0.231891728858,,0.343644550904,,0.3481,,
MIMAT0004764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0027027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4087,,,0.1865,,0.2478,,,,,,,,,,,,,,,,0.3481,0.3142,
MIMAT0027026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0004767,1.8122818942900003,3.15446619444,2.2947402080400003,4.72527089255,3.93849971919,4.03430233515,3.27809705837,3.16272516908,5.01717866948,3.93030741842,3.38148467705,2.66060265091,2.8826869918,3.37375136256,4.25439304854,3.1682755864,2.1851936904,4.23546401604,3.8013291864,5.6541144696000005,3.45932945191,3.68398961862,2.44676463731,3.41532481701,3.11783590867,2.90442317514,2.44023932184,4.63416065646,2.7122696706700005,3.47761845648,2.4725256465,3.5770957084,2.3436290308400003,3.27635608731,3.22204840476,3.25660174134,2.6384076332700004,3.14160522479,2.3959045969,2.7370403949,2.9187918494800003,2.4131784554,2.18638929971,2.4858451603,1.58623006785,3.08901503171,3.54464000086,1.97840709446,1.5607838346899998,1.87509332121,1.78626800184,2.47710886174,3.6108263035,2.31635129017,2.41762816991,0.98728686347,2.63700876933,2.80320008855,2.15405774306,2.62719294908,2.76727099449,3.0000996257700003,2.67172900094,3.10798079641,2.53198707076,2.12192388975,3.50075391888,2.70713737274,3.07277065245,4.38720504785,3.73868875836,1.27131142095,2.6790817957,3.3269314383599995,2.47798992791,1.59539542406,2.75080419975,2.427651091,2.59778232211
MIMAT0026740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7094,,,,,,,,,,,,,,,
MIMAT0018098,,,,,,,,,,0.2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.419,,,
MIMAT0018099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0027617,,,,,,,,,0.2937,,,,,,,,,,0.2861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.467,,,,,,,,,,,,
MIMAT0027612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1694,,,,,,,,,,,,,,0.2654,,,,,,,
MIMAT0027613,,,0.5737,,,,,0.4831,0.2937,,,,,0.1888,,,,,,,,,,,,0.3214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7268,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0004800,1.88418332963,1.17913887494,2.5566758034,1.15620094136,3.25418701492,2.3623325949200003,2.375480854,2.31540593242,0.928366350069,1.7001703178100005,2.49519371762,0.8631,1.90618091745,1.63087361736,2.00507007361,1.96540377664,2.66035909757,2.62369477613,2.10113013585,2.24278478217,1.41503677565,0.819387004481,1.53992564105,2.26251328698,1.53235013519,1.45762742772,2.30319842044,1.50250107743,0.1968,3.0431592381800003,1.7998271224200002,1.4969,0.882229148088,2.72736010194,1.4147277365200002,3.07324998543,2.01746579858,2.2456894049,1.12706186518,2.82207730185,2.09804794219,1.51319366757,2.85104912807,1.7699149176299998,0.927026283939,1.93208091337,2.22268526777,2.9747728615,1.5607838346899998,1.7460347372599998,2.3910135797,1.7905955395,,2.0342390857900003,3.17277006519,0.98728686347,1.4542901416,1.31902367378,1.25114661097,1.33507649902,1.32130606386,1.6464610738999998,1.81018274039,1.18284983726,3.69588827166,0.686655700265,2.26969765468,1.36742714162,0.925013042419,3.67813707354,1.58996741663,0.4895,1.20630726882,1.50994228168,0.682660459975,0.7432,2.00069318008,1.97096320563,2.33420892354
MIMAT0004801,2.96687134991,1.61118438254,3.2912988694400003,1.99419478453,2.63494899722,1.61869331578,2.69554463107,3.60132910705,4.09003259074,2.41913195198,1.90844993839,2.75111006241,1.52039758643,2.33736183197,1.1737083546,3.16824995854,1.40447991403,4.46749607983,2.3695899513900005,1.41096811859,3.15640476928,1.33882019439,2.20281706878,2.9185355530400003,1.58675515553,1.99788869247,3.73316735785,1.50250107743,1.46138116539,2.2083084104,1.40844129317,3.57705491544,0.882188579137,3.42111838598,3.36888315057,1.0983,1.4552709140900002,3.02585944972,1.2756405786799998,3.62459271834,1.67243954273,1.95771729671,2.90905795397,2.67092328705,1.6335858977700002,2.69495564571,2.73726231732,3.4972088234500003,1.56075707177,1.60433593399,2.19916240321,2.94038435714,2.5379138721000003,1.86941292261,3.5472550665300004,2.30145830125,2.41966566424,1.5203956096399998,1.96296693326,2.35391854238,2.55372524306,1.7802708344799998,2.07832460638,1.5387620140600002,4.24322671114,3.25308148679,3.766909879,2.05663625101,1.54086311803,2.68184033749,2.10526314131,1.38724916455,2.1656043565900003,1.2852515910200002,1.6247818283700002,1.00783058838,3.28284002498,2.39465989863,2.18186575768
MIMAT0004803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4225,,0.2659,,,,,,,,,,,,,,,0.4158,,,,,,,,,,,,,,0.1536,,,,,,,,,,
MIMAT0026606,0.4424,0.3963,,0.43407198143,,,1.38468140319,1.37349532397,,0.6779745521080001,0.3672865683219999,,0.2867,0.505327710923,0.3233,,0.325840734481,,,,1.41503677565,,0.509966681431,1.25162568596,0.4157796511289999,,0.5772,,,,1.16406319821,1.9005999917200005,,,0.999724988336,,,,0.774444642033,2.2151270523,,0.497859820078,,0.2858,0.3790103184189999,,,0.5754,0.9819,,,2.28241709045,,0.914302311021,0.738185401955,0.98728686347,,0.458142637524,0.351627334433,0.5428630138430001,0.4592113610639999,0.6859,,,,0.3838,,,0.1536,,,,0.1206,0.496322139459,0.182060066004,1.00783058838,,0.572250194874,0.1389
MIMAT0026607,,,,,0.1951,0.3739,,0.8444,0.2937,,,,0.631988599707,,0.3233,,0.464818234323,,,,,,,,0.1523,,,,,,,,,,0.4149,0.6512,0.5216,,0.3067,,,,,0.15,,,,,0.5729,,,,1.7671,,0.4158,,0.659971805335,,0.499846347669,,,,,,,,,,,,,,0.1206,0.6924,0.0939,,,0.572122584363,
MIMAT0004807,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5772,,,,,,,,,,,,,,,0.2703,,,0.1377,,,,,,,,,,,,,,,0.2045,,,,,,,,,,,,,,,,,,,
MIMAT0004808,7.8190822992600015,8.24580482007,7.795822633969999,7.6069581972,9.27179601323,8.915761131830001,7.89589203708,7.642987706839999,7.765030404989999,8.983049618310002,7.861857381469999,6.8838862485100005,7.44302635646,7.25687755469,8.437249795269999,7.839652386849999,8.20440591482,8.376764317260001,7.91928258003,5.8535634275,8.018558156280001,7.845678293580001,6.747106188200001,7.751170969989999,7.790486657460001,8.439048516649999,8.04803650651,6.73349727751,8.26629417408,9.89093954223,8.327184041639999,8.296689638810001,7.66606615803,7.8988861413,7.1729004111600005,8.161169911210001,9.30092434791,9.28607815247,7.65192021781,7.93837244637,7.667738841539999,7.16146746338,6.92083091584,7.95643804722,6.744692093029999,6.68210938855,6.737336191410001,7.0211591561,7.83415782823,8.21442930084,5.8288116517,8.38260847139,9.14230167968,7.520971533280001,7.05124132401,6.74279245112,8.133808002310001,7.59879052115,7.50527475491,7.684334921919999,6.77698017136,7.481821368210001,6.71716248657,7.93600708522,7.815273700660001,7.366071440700001,6.3240406268300005,8.42245010653,7.93915122257,8.91499273768,6.642941673409999,7.02747912745,7.896417155960001,9.27011180798,7.75116477508,7.80559546031,7.30052901636,8.63227341217,8.946947214289999
MIMAT0004809,3.46569830514,2.48131723427,4.39382697746,2.97184585746,3.47685808606,2.27682369647,5.8748713402,6.56182649996,6.12176442036,2.77567920895,3.92643174416,6.609274064219999,2.83905455682,6.24914077947,5.85843803482,5.59131145972,3.91307888712,5.7178972561300005,5.50172531417,5.863858115040001,1.80727473686,3.88404075083,3.39770836178,3.95451314707,2.83237524773,2.58258513152,6.20567789886,6.58988365857,3.02874814186,5.630091113450001,2.67295285156,4.625970604040001,2.17432502874,5.71765385451,6.13576273598,4.4665118429,4.61575690392,5.783879528990001,4.22980933569,3.76006119214,1.0661,2.52069934615,3.30439414745,3.1695739671599994,2.2943615912,2.62352800763,7.190225496799999,4.46429082013,5.4401980283,2.38899051666,5.849434411900001,3.57196647739,3.17191739712,3.83482534851,3.9726019874,2.7854775365,3.72041972203,2.35369510936,2.93082175537,2.8567875008200003,5.31405817764,5.22973732411,4.87240672235,4.45681864796,7.12025078602,6.04263707771,6.08504594977,4.13680705668,3.58596960888,3.564812937,6.90221896979,3.41876992787,3.0868475011000003,2.9204164198400004,2.07955403195,4.0443996684300005,6.09028786011,6.45338216786,2.99530073615
MIMAT0026608,,,,,0.1951,,,,,,0.3672,,,,,,,,,0.5006,,,,,,,,,,,,,,,,,,0.4225,,0.2659,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8192,,,,,0.2654,,,,,,,
MIMAT0026609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4158,,,,,,,,,,,,,,,,,,,,,,,,
MIMAT0018090,,,,,0.1951,,,,0.2937,,,,,,,,,,0.5248,,,,,,,,,,,,,0.9345,,,,0.6512,,,0.3067,,,,,,0.1377,,,,,,,,,,,,,,,,,,,,,,,,,0.2551,,,,,0.0939,0.419,,0.3142,
MIMAT0022707,,,,,,,,,,,,,,,,,,,0.2861,,,,,0.4279,,,,,,,,,,0.5956,,,,,,0.6845115062980001,,,,,,0.2097,,,,,,,,,,,,,,,,,,,0.6762,,,,,0.2551,,,0.1206,,,,0.3481,,0.1389
MIMAT0004485,3.3687920134,4.0015783368,4.82507827836,4.3060662135,4.67049742851,3.8977519643,4.15027856934,4.24021225417,4.42937473575,4.22452086607,4.736321004,4.7657854054,3.6860709193,3.82173672989,3.96058669674,4.59943213261,4.40234166954,4.64033676988,4.92569230841,5.27589399183,4.3338172340900005,4.1863124671900005,3.5359693847000004,4.89051219468,3.83253064459,3.31940935496,4.40387954104,3.691109721,2.38903497029,4.59552401344,3.44989948002,4.33165262068,3.71006083332,4.58499885559,4.85762708857,4.938534407930001,4.1333703078,3.24881688667,4.26571614201,3.5517778117800005,4.37061885667,4.09336656178,5.32438909315,3.76545680107,3.08917123644,3.78951542979,4.68216268875,3.78058158995,3.72121548241,3.4446895041900003,4.50561734027,3.8780771817,2.88946369501,4.22429787816,3.70341461856,4.29761088229,4.33210157433,3.93799466179,4.33533422417,3.96539252275,4.777016831559999,4.85809825167,4.29441838896,3.39607686074,5.69560631636,3.7866881195,3.39987431453,4.53119535705,3.31996629052,4.29068412549,4.210895095400001,3.41876417106,4.10542858662,4.94361421554,3.32305260769,3.78703075498,4.269372166559999,4.55519034811,3.55007163301
MIMAT0004486,1.73666863162,1.1793,0.5737,1.92913121559,2.5660371259400003,1.4726,1.96353034813,2.95636185877,3.15415150102,1.63198060802,1.45384341699,1.60743316657,1.46400977576,2.21241570627,1.91192921649,1.96538141259,1.82134488996,2.50946276556,3.32098200244,2.36391926182,1.1699,0.8194,1.0425923060299995,2.36284264396,1.83199441515,1.6985,2.68056215072,2.7003525634,1.11713543741,2.6016948325,0.869674870134,1.49695123292,0.8823,2.34741648074,2.5845974113900003,1.43908930805,1.4553,1.6047121245700002,1.64684160939,2.86284348278,2.0980000000000003,1.51310483761,1.9853657904400004,1.90267339078,1.48662832809,1.93205954997,1.58517950349,1.5657989821899998,0.5729,1.74602345324,2.03639630148,2.3830802346,0.8490000000000001,2.1822,2.50512821646,2.30146655375,2.06708739862,1.45633963418,1.25116263738,1.78108548197,2.59902357521,1.78030935357,1.05269939848,1.18284983726,1.7620780375799998,1.64781030476,2.83090621388,1.36742714162,1.23143267428,2.16421602409,1.78291408337,1.4945049833700002,1.03281318556,1.28525374912,1.38584608981,1.23133586197,1.24151869766,2.55261466841,1.49535041083
MIMAT0005909,0.6213509775,1.1791697565,,2.47603243224,0.1951,1.12656436344,0.717657088195,1.92001525843,,0.2016,2.63646446534,0.8630161708249999,0.4112768252929999,1.49435124292,,1.66852752859,2.33762969526,,1.0681568812200002,0.5006,0.5025,3.5012188985800003,,,1.29106447851,1.45762742772,0.988340530066,0.9386,1.6745746971700002,1.29198919964,2.36076513426,,0.64354967188,,0.736745589029,1.94577412494,1.4553262995200005,1.60477735916,3.01887081231,0.6845115062980001,3.28539973775,0.497859820078,0.374,2.2064745086200004,1.67952195796,0.701099622532,0.4151,,0.5729,0.5567,0.407692747415,1.26627371893,0.8490000000000001,2.18218220091,0.4158,1.3991335957100002,0.903121971711,1.16729096301,1.96291004728,1.4995384283200002,1.32134131653,1.14895357093,0.7792339712559999,1.1829,1.48221635839,,1.1021183177200002,,0.41901842301,0.2551,0.3642,0.489479759781,0.835512171122,0.496322139459,1.00614312188,2.0116842426400003,0.8629336060449999,1.92552123081,0.48981670389
MIMAT0004481,5.78627607631,4.80076078477,5.68085575993,5.45955654888,7.042961503530001,4.74093146055,4.85973667466,5.34965086259,6.746091157,5.78480807636,5.809399357469999,5.24224703565,5.08174485679,5.00772575125,6.25939264022,5.430525864450001,5.52296894845,5.52552843982,4.9667620524,5.56844644086,5.523475292740001,4.21629083695,6.875049066080001,6.02743803849,5.20331352115,4.83015042648,5.225088113380001,5.73463070153,3.15249378782,5.53189440956,4.801538456469999,5.726262833530001,4.1246454505,5.4904751668,6.00711554731,4.57407474583,5.532738061259999,4.27594642964,4.4645628980500005,6.0304004656300005,4.6474201444,6.0601086029,4.55421660873,5.57509770928,4.33811949807,5.15272415736,5.53435370462,5.23864848222,4.84748352095,4.64471049988,6.396964501769999,5.85606582114,3.86998389826,4.99821562892,6.05482316754,5.48803016249,5.531200478119999,4.36171824342,5.23182051098,6.0877132115100006,5.347660956,5.32046599446,4.29443610752,5.33553783952,5.48058441779,5.24331212234,5.4018357450600005,4.00098973216,5.50007483691,5.29660322411,5.21113514297,5.7308358656300005,5.3174805359,5.87017338224,4.07595239821,4.49603208574,4.79409244932,6.2539123688,5.05050274293
MIMAT0004482,5.383033226930001,4.97042233644,3.6125544985,5.1950356287,7.48549250752,6.57562567258,5.08188739059,5.39121968165,8.804609360339999,5.3952292818,5.85349012865,5.87609933051,4.64161281062,5.60487567207,6.60667770012,3.73853205709,6.980854649139999,6.5608800489600005,7.221939986360001,6.73829248427,3.45933778746,5.466113877560001,4.71293396959,6.072538204500001,6.480128398040001,4.73869738994,5.80979075839,6.2853158570800005,3.83785806566,5.75144615769,4.73586424724,4.77737335569,4.077344833,6.053601851640001,7.91055963538,7.260410126880001,5.84842721189,4.74722757557,5.3162070183,5.70614447339,6.23597605304,5.26665268408,4.81911111876,6.10471158072,4.4414128283,5.418555506919999,5.9622987301100006,5.12166255516,4.4571227268,4.8392093992800005,6.47581898969,6.10468201829,6.50359308342,5.84830596957,6.288551265930001,5.09063578502,6.35100574579,4.7435155871,4.430736201569999,5.53561890202,6.56783383372,5.87103776259,5.48188473709,5.14149604357,5.60987565283,5.771923985930001,6.49884718209,4.3191366262,7.0599674366,5.62538040753,5.7773634199,6.02290165948,4.7442547237,5.890307266310001,4.17053182828,5.3490968995,4.141319435430001,5.87165169841,3.81124594702
MIMAT0022700,,0.2117,,,,,,0.4831,0.2937,0.535925967412,,,0.4112102701199999,0.1888,,,0.1721,1.26796762157,,,,,,,,0.3214,,,,,,,,,0.999724988336,,,,,,,0.2703,,0.15,,,,0.5754,,0.393808778593,,,,0.5284,,0.7268,,,,,,0.6859,0.4416,,2.80316647707,,,,,0.2551,0.1936,,,0.496322139459,,0.419,0.6284,0.790839541232,
MIMAT0004488,,0.2117,,0.6102864085490001,1.29140880652,,0.717657088195,,0.9284,,,,0.286772554146,0.355727284158,,,0.325840734481,1.26790545951,,1.16630795449,0.5025,,,0.4279,0.1523,,0.9883,,,1.0610508344399998,,0.9345,0.1897,,0.7368,,,0.7488871370290001,,,,,0.6708,0.285862557945,0.1377,,,0.5754,0.9818682160200002,0.3939,0.2182,0.767822075097,,0.5284,1.00162007748,0.4087,,,0.3517,,,0.6859,,,1.1348,0.686655700265,1.54157168155,0.84,,0.2551,,0.2654,0.2318,,,,,0.685643737969,0.1389
MIMAT0004489,2.5021346913,2.74217189286,2.87740953565,2.87158707656,4.15325233833,1.3099,1.55258867622,3.93729076179,1.8005886880500002,3.03521810416,2.6364825346400003,1.7893422125599998,1.40531989257,2.25530538945,2.91280267588,2.7677946816500003,1.25925552111,2.38531725735,1.57254355361,3.5587149875,3.92276936105,1.33876318629,2.83751312052,2.78040268264,2.29165324062,1.58304206901,2.7872,3.6911,1.80094250018,1.6657593964700002,1.79985869255,3.68320338107,1.9301671855,1.83013735083,1.58472083794,0.6512,2.29854923423,2.5269,1.27564344199,2.55031273782,1.6724,2.1031,2.90907251191,2.20645554175,2.07186377407,2.62353641719,2.22269756298,1.5657989821899998,1.7815,2.3450624174900003,2.3453334903400003,2.28243454194,2.72436269168,0.914302311021,3.41791661199,2.2023,2.70274856457,1.99641319041,2.47378995451,1.7810140689900005,1.9299,1.64642312823,2.19575829486,0.7094,3.4809008073000003,3.15772465749,1.33851088543,2.3075,0.6431,1.11149564738,2.5911663928,2.81945020083,1.98687334664,2.2314578221,1.18725792076,1.42483792604,2.49548359885,3.01030827199,2.3909207432
